BEANR,BEZEE,3.0226148763385297
BEANR,DEBRV,19.00646886860014
BEANR,DEHAM,44.42315546106165
BEANR,ESALG,85.20341540428544
BEANR,ESBCN,119.60902908795936
BEANR,ESVLC,111.5573666452873
BEANR,FRFOS,130.45616568456091
BEANR,FRLEH,14.502599844886827
BEANR,GBFXT,8.006174504656821
BEANR,GBSOU,15.955389164129476
BEANR,GBTIL,10.307211793099832
BEANR,NLRTM,2.72363569865364
BEANR,RUNJK,740.1367324736734
BEANR,CNDCB,648.1843050402312
BEANR,CNDLC,724.1667749457325
BEANR,CNNGB,690.4340790324617
BEANR,CNNSA,648.1307632419988
BEANR,CNSHA,694.2149059311647
BEANR,CNSHK,648.072865119875
BEANR,CNTAO,715.0235089482875
BEANR,CNXMN,661.9430923748553
BEANR,CNYTN,649.2950366225919
BEANR,HKHKG,647.9661468401275
BEANR,JPNGO,732.9723384325044
BEANR,JPYOK,741.9805726862878
BEANR,KRKAN,714.5803520384433
BEANR,KRPUS,718.1658259811833
BEANR,KRTSN,720.1176242437438
BEANR,MYPKG,538.7472207305308
BEANR,SGSIN,660.9699102513987
BEANR,TWKEL,671.1073987638042
BEANR,TWKHH,659.5605141958015
BEANR,TWTPE,671.0894272180981
BEANR,VNVUT,591.7144398859941
BEANR,GTPRQ,390.39118571141245
BEANR,MXLZC,458.8650986817085
BEANR,MXZLO,443.8436405497146
BEANR,ZADUR,467.1461540256993
BEANR,EGPSD,236.35338524283327
BEANR,EGSUZ,271.5361238403156
BEANR,GRPIR,180.1881150330367
BEANR,ILASH,216.00153768259892
BEANR,ROCND,209.99315323307343
BEANR,TRIST,199.86640402674928
BEANR,UAILK,219.59745926047185
BEANR,USLGB,500.5345864482374
BEANR,USOAK,520.9699407282498
BEANR,CAPRR,588.0441597170591
BEANR,USCHS,243.9509029056524
BEANR,USORF,224.05596613104393
BEANR,USSAV,248.2875670279671
BEANR,USILM,236.00399655997708
BEANR,USBOS,200.0550117211429
BEANR,USNYC,210.90993225305607
BEANR,ITGOA,145.66222023948075
BEANR,ITNAP,289.92650934155864
BEANR,ITSPE,147.52799495669825
BEANR,PECLL,415.15212023315576
BEANR,ECGYE,370.6838820275634
BEANR,CLIQQ,456.28272820126637
BEANR,BRITJ,386.22039984474037
BEANR,BRPNG,383.53731979151667
BEANR,BRRIG,407.56086618034743
BEANR,BRSSZ,373.7979059268506
BEANR,BRRIO,362.723391560323
BEANR,COBUN,346.4701895052249
BEANR,PAPCN,324.11676919343586
BEANR,ARBUE,433.4174169885968
BEANR,UYMVD,426.07896714695636
BEANR,CLSAI,504.22292584959416
BEANR,BRNVT,387.1803136536015
BEANR,CIABJ,247.05768294389696
BEANR,BJCOO,274.24903420883857
BEANR,TGLFW,268.1307431652283
BEANR,GHTEM,263.23481603410363
BEANR,NGLOS,277.6568455913795
BEANR,LKCMB,448.62010229311585
BEZEE,BEANR,3.0226148763385274
BEZEE,DEBRV,18.663840652036352
BEZEE,DEHAM,45.02748483930579
BEZEE,ESALG,83.08083944201964
BEZEE,ESBCN,117.13917881749441
BEZEE,ESVLC,107.33442483786271
BEZEE,FRFOS,128.24510541764346
BEZEE,FRLEH,10.665119908680982
BEZEE,GBFXT,5.055699368099123
BEZEE,GBSOU,13.65025878613091
BEZEE,GBTIL,6.8686885941658975
BEZEE,NLRTM,3.9069500958275705
BEZEE,RUNJK,740.8311165725937
BEZEE,CNDCB,647.978591196767
BEZEE,CNDLC,724.3266542422228
BEZEE,CNNGB,688.3839744290676
BEZEE,CNNSA,648.0678464611407
BEZEE,CNSHA,695.2416066907035
BEZEE,CNSHK,647.8516692655212
BEZEE,CNTAO,714.7035389566962
BEZEE,CNXMN,661.8161667736342
BEZEE,CNYTN,649.1488778363833
BEZEE,HKHKG,648.1166442046549
BEZEE,JPNGO,732.0702493361347
BEZEE,JPYOK,742.5628472589224
BEZEE,KRKAN,714.449528505619
BEZEE,KRPUS,718.0306673143149
BEZEE,KRTSN,720.8818597533862
BEZEE,MYPKG,539.0349365510018
BEZEE,SGSIN,550.6915158574806
BEZEE,TWKEL,672.343060109777
BEZEE,TWKHH,659.6482400905959
BEZEE,TWTPE,669.8434565870767
BEZEE,VNVUT,591.0359802272058
BEZEE,GTPRQ,388.4071486947784
BEZEE,MXLZC,456.495211230957
BEZEE,MXZLO,440.742251868763
BEZEE,ZADUR,464.16842049599677
BEZEE,EGPSD,208.3096077054216
BEZEE,EGSUZ,208.50148638123795
BEZEE,GRPIR,176.80578887030418
BEZEE,ILASH,214.5418268701436
BEZEE,ROCND,206.5379620714374
BEZEE,TRIST,196.09130028007084
BEZEE,UAILK,215.6212080912742
BEZEE,USLGB,497.51646241574485
BEZEE,USOAK,517.734249931263
BEZEE,CAPRR,584.4441580908028
BEZEE,USCHS,239.17958619198959
BEZEE,USORF,221.80465290317358
BEZEE,USSAV,243.80731812474758
BEZEE,USILM,230.7606485930522
BEZEE,USBOS,195.7331301980614
BEZEE,USNYC,207.58292696996895
BEZEE,ITGOA,143.99518141802574
BEZEE,ITNAP,292.2455480174834
BEZEE,ITSPE,145.06329569079978
BEZEE,PECLL,412.7649063025357
BEZEE,ECGYE,371.47661113774797
BEZEE,CLIQQ,455.2661030116318
BEZEE,BRITJ,381.6246357959362
BEZEE,BRPNG,378.6506067517416
BEZEE,BRRIG,403.18257953740164
BEZEE,BRSSZ,369.0173985536782
BEZEE,BRRIO,356.4637007918554
BEZEE,COBUN,345.2048130037411
BEZEE,PAPCN,323.0368265302867
BEZEE,ARBUE,430.4603183374058
BEZEE,UYMVD,422.83396957253353
BEZEE,CLSAI,502.2758301576159
BEZEE,BRNVT,381.9189523854944
BEZEE,CIABJ,243.64919375418322
BEZEE,BJCOO,271.04919718511513
BEZEE,TGLFW,265.5307851940619
BEZEE,GHTEM,260.8040318030231
BEZEE,NGLOS,275.21882524972375
BEZEE,LKCMB,449.6963405341228
DEBRV,BEANR,18.558194460334576
DEBRV,BEZEE,18.4571813663019
DEBRV,DEHAM,33.231533547513095
