BEANR,BEZEE,3.9521549595990173
BEANR,DEBRV,24.851498876527533
BEANR,DEHAM,58.08453983034312
BEANR,ESALG,111.40589011218373
BEANR,ESBCN,156.39220901851286
BEANR,ESVLC,145.86443126391825
BEANR,FRFOS,170.57514877484638
BEANR,FRLEH,18.96256197001196
BEANR,GBFXT,10.468300981276197
BEANR,GBSOU,20.862125344176427
BEANR,GBTIL,13.476972712144697
BEANR,NLRTM,3.561231177295819
BEANR,RUNJK,967.7498383686336
BEANR,CNDCB,781.2456856158803
BEANR,CNDLC,872.8260838676199
BEANR,CNNGB,832.1686305144419
BEANR,CNNSA,781.1811525833095
BEANR,CNSHA,836.7255978456533
BEANR,CNSHK,781.1113689465217
BEANR,CNTAO,861.8058585128902
BEANR,CNXMN,797.8289215271764
BEANR,CNYTN,782.5844317870681
BEANR,HKHKG,780.9827431914998
BEANR,JPNGO,883.439282042837
BEANR,JPYOK,894.2967558987468
BEANR,KRKAN,861.2717289124439
BEANR,KRPUS,865.5932405980438
BEANR,KRTSN,867.9457103507991
BEANR,MYPKG,649.3430009959125
BEANR,SGSIN,796.6559614148179
BEANR,TWKEL,808.8745065133539
BEANR,TWKHH,794.9572399567428
BEANR,TWTPE,808.8528457103423
BEANR,VNVUT,713.1835030298334
BEANR,GTPRQ,470.53195698803427
BEANR,MXLZC,553.0624173359761
BEANR,MXZLO,534.9573054626619
BEANR,ZADUR,563.0434346323416
BEANR,EGPSD,269.30660939143763
BEANR,EGSUZ,309.39464972586535
BEANR,GRPIR,205.31057874345743
BEANR,ILASH,246.11723532909045
BEANR,ROCND,239.27114068839177
BEANR,TRIST,227.73248432385262
BEANR,UAILK,250.21451299989474
BEANR,USLGB,563.9774222525646
BEANR,USOAK,587.0029608301093
BEANR,CAPRR,662.5788473903974
BEANR,USCHS,274.87171736361836
BEANR,USORF,252.45509429339265
BEANR,USSAV,279.75805433032696
BEANR,USILM,265.91753941655656
BEANR,USBOS,225.4120152211793
BEANR,USNYC,237.64279859977788
BEANR,ITGOA,175.56423417605174
BEANR,ITNAP,349.4435653678878
BEANR,ITSPE,177.8130211905212
BEANR,PECLL,500.37589661524976
BEANR,ECGYE,446.7790739601532
BEANR,CLIQQ,549.9499294512502
BEANR,BRITJ,465.50497864464006
BEANR,BRPNG,462.271107198751
BEANR,BRRIG,491.2262852608025
BEANR,BRSSZ,450.5323548052854
BEANR,BRRIO,437.1844281401932
BEANR,COBUN,417.59471594838
BEANR,PAPCN,390.65251287195775
BEANR,ARBUE,522.3907528462971
BEANR,UYMVD,513.5458421730368
BEANR,CLSAI,607.7314466664874
BEANR,BRNVT,466.6619466796642
BEANR,CIABJ,297.77448697434255
BEANR,BJCOO,330.54776719204705
BEANR,TGLFW,323.1734934800877
BEANR,GHTEM,317.2725145169462
BEANR,NGLOS,334.65514516973127
BEANR,LKCMB,540.7142947950555
BEZEE,BEANR,3.9521549595990146
BEZEE,DEBRV,24.403502733852726
BEZEE,DEHAM,58.87471768864579
BEZEE,ESALG,108.6305616434255
BEZEE,ESBCN,153.1628095100616
BEZEE,ESVLC,140.34281468651014
BEZEE,FRFOS,167.684124559927
BEZEE,FRLEH,13.944947757575644
BEZEE,GBFXT,6.6104707841835975
BEZEE,GBSOU,17.848101782244797
BEZEE,GBTIL,8.98100578604233
BEZEE,NLRTM,5.108448422921554
BEZEE,RUNJK,968.6577653367358
BEZEE,CNDCB,780.9977421661113
BEZEE,CNDLC,873.0187837056616
BEZEE,CNNGB,829.6976737757356
BEZEE,CNNSA,781.105320041213
BEZEE,CNSHA,837.963063073631
BEZEE,CNSHK,780.8447652883549
BEZEE,CNTAO,861.4202040416025
BEZEE,CNXMN,797.67594022606
BEZEE,CNYTN,782.4082690502473
BEZEE,HKHKG,781.1641351440962
BEZEE,JPNGO,882.3520091652003
BEZEE,JPYOK,894.9985616878988
BEZEE,KRKAN,861.1140494996577
BEZEE,KRPUS,865.4303361208088
BEZEE,KRTSN,868.8668306094354
BEZEE,MYPKG,649.6897800550142
BEZEE,SGSIN,663.7392598424963
BEZEE,TWKEL,810.3638284360186
BEZEE,TWKHH,795.0629745083077
BEZEE,TWTPE,807.3510981790917
BEZEE,VNVUT,712.3657669674647
BEZEE,GTPRQ,468.14063040500116
BEZEE,MXLZC,550.2060316877925
BEZEE,MXZLO,531.2192536345465
BEZEE,ZADUR,559.454422286772
BEZEE,EGPSD,237.3528692943002
BEZEE,EGSUZ,237.57150037312113
BEZEE,GRPIR,201.45667671533295
BEZEE,ILASH,244.45400647713015
BEZEE,ROCND,235.33421456574092
BEZEE,TRIST,223.43104227311005
BEZEE,UAILK,245.68387884221102
BEZEE,USLGB,560.5767505348277
BEZEE,USOAK,583.3571457270212
BEZEE,CAPRR,658.5225450044063
BEZEE,USCHS,269.49563552276754
BEZEE,USORF,249.91842676768368
BEZEE,USSAV,274.70993318965344
BEZEE,USILM,260.00959628850393
BEZEE,USBOS,220.54233455042993
BEZEE,USNYC,233.8940948854339
BEZEE,ITGOA,173.55498020786894
BEZEE,ITNAP,352.23866383950246
BEZEE,ITSPE,174.84236044966246
BEZEE,PECLL,497.49862765110333
BEZEE,ECGYE,447.73453707824785
BEZEE,CLIQQ,548.7246081389096
BEZEE,BRITJ,459.9657812168128
BEZEE,BRPNG,456.3812338255749
BEZEE,BRRIG,485.9492097074555
BEZEE,BRSSZ,444.770489343094
