BEANR,BEZEE,4.1648067311720345
BEANR,DEBRV,26.188671967249313
BEANR,DEHAM,61.20986776464536
BEANR,ESALG,117.4002552466997
BEANR,ESBCN,164.80713218017416
BEANR,ESVLC,153.71289116360546
BEANR,FRFOS,179.7532068075158
BEANR,FRLEH,19.982871759913344
BEANR,GBFXT,11.031564004053472
BEANR,GBSOU,21.984644060817935
BEANR,GBTIL,14.202121941356488
BEANR,NLRTM,3.752848693960665
BEANR,RUNJK,1019.8211057334818
BEANR,CNDCB,660.6800737579466
BEANR,CNDLC,738.1273421214746
BEANR,CNNGB,703.7443435657615
BEANR,CNNSA,660.6254997750067
BEANR,CNSHA,707.5980576635536
BEANR,CNSHK,660.5664854864813
BEANR,CNTAO,728.8078112309425
BEANR,CNXMN,674.704104516444
BEANR,CNYTN,661.8122181465922
BEANR,HKHKG,660.4577098799344
BEANR,JPNGO,747.102660234985
BEANR,JPYOK,756.2845562249674
BEANR,KRKAN,728.35611109318
BEANR,KRPUS,732.0107061991191
BEANR,KRTSN,734.000131444442
BEANR,MYPKG,549.1332492338636
BEANR,SGSIN,673.7121612803835
BEANR,TWKEL,684.0450814174743
BEANR,TWKHH,672.2755947317561
BEANR,TWTPE,684.0267634143225
BEANR,VNVUT,603.1215762980507
BEANR,GTPRQ,573.4862281812498
BEANR,MXLZC,674.07468282729
BEANR,MXZLO,652.0081001758366
BEANR,ZADUR,686.2395865659109
BEANR,EGPSD,266.83175995609054
BEANR,EGSUZ,306.55140285604745
BEANR,GRPIR,203.4238342219537
BEANR,ILASH,243.85548949871588
BEANR,ROCND,237.0723084771599
BEANR,TRIST,225.63968900957244
BEANR,UAILK,247.9151143790708
BEANR,USLGB,562.3441833345885
BEANR,USOAK,585.3030415731188
BEANR,CAPRR,660.6600656855135
BEANR,USCHS,274.07570821762073
BEANR,USORF,251.72400210996005
BEANR,USSAV,278.94789469641
BEANR,USILM,265.1474609396329
BEANR,USBOS,224.7592378912496
BEANR,USNYC,236.954601782076
BEANR,ITGOA,213.97838970523736
BEANR,ITNAP,425.90321292488585
BEANR,ITSPE,216.7192202986924
BEANR,PECLL,609.8601409765415
BEANR,ECGYE,544.5361194930181
BEANR,CLIQQ,670.2811701640965
BEANR,BRITJ,567.3593269017788
BEANR,BRPNG,563.4178714695113
BEANR,BRRIG,598.7085581200349
BEANR,BRSSZ,549.1106331752727
BEANR,BRRIO,532.842126852761
BEANR,COBUN,508.96610740457527
BEANR,PAPCN,476.1288427050735
BEANR,ARBUE,636.6919356642229
BEANR,UYMVD,625.9117232147269
BEANR,CLSAI,740.7055140885177
BEANR,BRNVT,568.769444163058
